history_id,date,pair,base,quote,rate,provider,quality_tier
USD_GBP-2025-06-21,2025-06-21,USD_GBP,USD,GBP,0.786537,manual_uploaded_rates,manual
GBP_EUR-2025-06-21,2025-06-21,GBP_EUR,GBP,EUR,1.189889,manual_uploaded_rates,manual
GBP_INR-2025-06-22,2025-06-22,GBP_INR,GBP,INR,109.2869,manual_uploaded_rates,manual
USD_INR-2025-06-22,2025-06-22,USD_INR,USD,INR,84.1529,manual_uploaded_rates,manual
EUR_INR-2025-06-22,2025-06-22,EUR_INR,EUR,INR,92.5712,manual_uploaded_rates,manual
GBP_USD-2025-06-22,2025-06-22,GBP_USD,GBP,USD,1.300554,manual_uploaded_rates,manual
EUR_GBP-2025-06-22,2025-06-22,EUR_GBP,EUR,GBP,0.846873,manual_uploaded_rates,manual
EUR_USD-2025-06-22,2025-06-22,EUR_USD,EUR,USD,1.098918,manual_uploaded_rates,manual
USD_GBP-2025-06-22,2025-06-22,USD_GBP,USD,GBP,0.786382,manual_uploaded_rates,manual
GBP_EUR-2025-06-22,2025-06-22,GBP_EUR,GBP,EUR,1.189654,manual_uploaded_rates,manual
GBP_INR-2025-06-23,2025-06-23,GBP_INR,GBP,INR,109.2695,manual_uploaded_rates,manual
USD_INR-2025-06-23,2025-06-23,USD_INR,USD,INR,84.1396,manual_uploaded_rates,manual
EUR_INR-2025-06-23,2025-06-23,EUR_INR,EUR,INR,92.5565,manual_uploaded_rates,manual
GBP_USD-2025-06-23,2025-06-23,GBP_USD,GBP,USD,1.300348,manual_uploaded_rates,manual
EUR_GBP-2025-06-23,2025-06-23,EUR_GBP,EUR,GBP,0.846738,manual_uploaded_rates,manual
EUR_USD-2025-06-23,2025-06-23,EUR_USD,EUR,USD,1.098743,manual_uploaded_rates,manual
USD_GBP-2025-06-23,2025-06-23,USD_GBP,USD,GBP,0.786257,manual_uploaded_rates,manual
GBP_EUR-2025-06-23,2025-06-23,GBP_EUR,GBP,EUR,1.189465,manual_uploaded_rates,manual
GBP_INR-2025-06-24,2025-06-24,GBP_INR,GBP,INR,109.256,manual_uploaded_rates,manual
USD_INR-2025-06-24,2025-06-24,USD_INR,USD,INR,84.1292,manual_uploaded_rates,manual
EUR_INR-2025-06-24,2025-06-24,EUR_INR,EUR,INR,92.5451,manual_uploaded_rates,manual
GBP_USD-2025-06-24,2025-06-24,GBP_USD,GBP,USD,1.300187,manual_uploaded_rates,manual
EUR_GBP-2025-06-24,2025-06-24,EUR_GBP,EUR,GBP,0.846634,manual_uploaded_rates,manual
EUR_USD-2025-06-24,2025-06-24,EUR_USD,EUR,USD,1.098608,manual_uploaded_rates,manual
USD_GBP-2025-06-24,2025-06-24,USD_GBP,USD,GBP,0.78616,manual_uploaded_rates,manual
GBP_EUR-2025-06-24,2025-06-24,GBP_EUR,GBP,EUR,1.189318,manual_uploaded_rates,manual
GBP_INR-2025-06-25,2025-06-25,GBP_INR,GBP,INR,109.246,manual_uploaded_rates,manual
USD_INR-2025-06-25,2025-06-25,USD_INR,USD,INR,84.1214,manual_uploaded_rates,manual
EUR_INR-2025-06-25,2025-06-25,EUR_INR,EUR,INR,92.5366,manual_uploaded_rates,manual
GBP_USD-2025-06-25,2025-06-25,GBP_USD,GBP,USD,1.300068,manual_uploaded_rates,manual
EUR_GBP-2025-06-25,2025-06-25,EUR_GBP,EUR,GBP,0.846556,manual_uploaded_rates,manual
EUR_USD-2025-06-25,2025-06-25,EUR_USD,EUR,USD,1.098507,manual_uploaded_rates,manual
USD_GBP-2025-06-25,2025-06-25,USD_GBP,USD,GBP,0.786087,manual_uploaded_rates,manual
GBP_EUR-2025-06-25,2025-06-25,GBP_EUR,GBP,EUR,1.189209,manual_uploaded_rates,manual
GBP_INR-2025-06-26,2025-06-26,GBP_INR,GBP,INR,109.2389,manual_uploaded_rates,manual
USD_INR-2025-06-26,2025-06-26,USD_INR,USD,INR,84.1159,manual_uploaded_rates,manual
EUR_INR-2025-06-26,2025-06-26,EUR_INR,EUR,INR,92.5306,manual_uploaded_rates,manual
GBP_USD-2025-06-26,2025-06-26,GBP_USD,GBP,USD,1.299983,manual_uploaded_rates,manual
EUR_GBP-2025-06-26,2025-06-26,EUR_GBP,EUR,GBP,0.8465,manual_uploaded_rates,manual
EUR_USD-2025-06-26,2025-06-26,EUR_USD,EUR,USD,1.098435,manual_uploaded_rates,manual
USD_GBP-2025-06-26,2025-06-26,USD_GBP,USD,GBP,0.786036,manual_uploaded_rates,manual
GBP_EUR-2025-06-26,2025-06-26,GBP_EUR,GBP,EUR,1.189132,manual_uploaded_rates,manual
GBP_INR-2025-06-27,2025-06-27,GBP_INR,GBP,INR,109.2341,manual_uploaded_rates,manual
USD_INR-2025-06-27,2025-06-27,USD_INR,USD,INR,84.1122,manual_uploaded_rates,manual
EUR_INR-2025-06-27,2025-06-27,EUR_INR,EUR,INR,92.5265,manual_uploaded_rates,manual
GBP_USD-2025-06-27,2025-06-27,GBP_USD,GBP,USD,1.299926,manual_uploaded_rates,manual
EUR_GBP-2025-06-27,2025-06-27,EUR_GBP,EUR,GBP,0.846463,manual_uploaded_rates,manual
EUR_USD-2025-06-27,2025-06-27,EUR_USD,EUR,USD,1.098387,manual_uploaded_rates,manual
USD_GBP-2025-06-27,2025-06-27,USD_GBP,USD,GBP,0.786002,manual_uploaded_rates,manual
GBP_EUR-2025-06-27,2025-06-27,GBP_EUR,GBP,EUR,1.189079,manual_uploaded_rates,manual
GBP_INR-2025-06-28,2025-06-28,GBP_INR,GBP,INR,109.2309,manual_uploaded_rates,manual
USD_INR-2025-06-28,2025-06-28,USD_INR,USD,INR,84.1098,manual_uploaded_rates,manual
EUR_INR-2025-06-28,2025-06-28,EUR_INR,EUR,INR,92.5238,manual_uploaded_rates,manual
GBP_USD-2025-06-28,2025-06-28,GBP_USD,GBP,USD,1.299888,manual_uploaded_rates,manual
EUR_GBP-2025-06-28,2025-06-28,EUR_GBP,EUR,GBP,0.846439,manual_uploaded_rates,manual
EUR_USD-2025-06-28,2025-06-28,EUR_USD,EUR,USD,1.098355,manual_uploaded_rates,manual
USD_GBP-2025-06-28,2025-06-28,USD_GBP,USD,GBP,0.785979,manual_uploaded_rates,manual
GBP_EUR-2025-06-28,2025-06-28,GBP_EUR,GBP,EUR,1.189045,manual_uploaded_rates,manual
GBP_INR-2025-06-29,2025-06-29,GBP_INR,GBP,INR,109.2285,manual_uploaded_rates,manual
USD_INR-2025-06-29,2025-06-29,USD_INR,USD,INR,84.108,manual_uploaded_rates,manual
EUR_INR-2025-06-29,2025-06-29,EUR_INR,EUR,INR,92.5218,manual_uploaded_rates,manual
GBP_USD-2025-06-29,2025-06-29,GBP_USD,GBP,USD,1.29986,manual_uploaded_rates,manual
EUR_GBP-2025-06-29,2025-06-29,EUR_GBP,EUR,GBP,0.84642,manual_uploaded_rates,manual
EUR_USD-2025-06-29,2025-06-29,EUR_USD,EUR,USD,1.098331,manual_uploaded_rates,manual
USD_GBP-2025-06-29,2025-06-29,USD_GBP,USD,GBP,0.785962,manual_uploaded_rates,manual
GBP_EUR-2025-06-29,2025-06-29,GBP_EUR,GBP,EUR,1.189019,manual_uploaded_rates,manual
GBP_INR-2025-06-30,2025-06-30,GBP_INR,GBP,INR,109.2263,manual_uploaded_rates,manual
USD_INR-2025-06-30,2025-06-30,USD_INR,USD,INR,84.1062,manual_uploaded_rates,manual
EUR_INR-2025-06-30,2025-06-30,EUR_INR,EUR,INR,92.5199,manual_uploaded_rates,manual
GBP_USD-2025-06-30,2025-06-30,GBP_USD,GBP,USD,1.299833,manual_uploaded_rates,manual
EUR_GBP-2025-06-30,2025-06-30,EUR_GBP,EUR,GBP,0.846403,manual_uploaded_rates,manual
EUR_USD-2025-06-30,2025-06-30,EUR_USD,EUR,USD,1.098309,manual_uploaded_rates,manual
USD_GBP-2025-06-30,2025-06-30,USD_GBP,USD,GBP,0.785946,manual_uploaded_rates,manual
GBP_EUR-2025-06-30,2025-06-30,GBP_EUR,GBP,EUR,1.188995,manual_uploaded_rates,manual
GBP_INR-2025-07-01,2025-07-01,GBP_INR,GBP,INR,109.2232,manual_uploaded_rates,manual
USD_INR-2025-07-01,2025-07-01,USD_INR,USD,INR,84.1039,manual_uploaded_rates,manual
EUR_INR-2025-07-01,2025-07-01,EUR_INR,EUR,INR,92.5173,manual_uploaded_rates,manual
GBP_USD-2025-07-01,2025-07-01,GBP_USD,GBP,USD,1.299797,manual_uploaded_rates,manual
EUR_GBP-2025-07-01,2025-07-01,EUR_GBP,EUR,GBP,0.846379,manual_uploaded_rates,manual
EUR_USD-2025-07-01,2025-07-01,EUR_USD,EUR,USD,1.098278,manual_uploaded_rates,manual
USD_GBP-2025-07-01,2025-07-01,USD_GBP,USD,GBP,0.785924,manual_uploaded_rates,manual
GBP_EUR-2025-07-01,2025-07-01,GBP_EUR,GBP,EUR,1.188961,manual_uploaded_rates,manual
GBP_INR-2025-07-02,2025-07-02,GBP_INR,GBP,INR,109.2186,manual_uploaded_rates,manual
USD_INR-2025-07-02,2025-07-02,USD_INR,USD,INR,84.1003,manual_uploaded_rates,manual
EUR_INR-2025-07-02,2025-07-02,EUR_INR,EUR,INR,92.5134,manual_uploaded_rates,manual
GBP_USD-2025-07-02,2025-07-02,GBP_USD,GBP,USD,1.299742,manual_uploaded_rates,manual
EUR_GBP-2025-07-02,2025-07-02,EUR_GBP,EUR,GBP,0.846343,manual_uploaded_rates,manual
EUR_USD-2025-07-02,2025-07-02,EUR_USD,EUR,USD,1.098231,manual_uploaded_rates,manual
USD_GBP-2025-07-02,2025-07-02,USD_GBP,USD,GBP,0.78589,manual_uploaded_rates,manual
GBP_EUR-2025-07-02,2025-07-02,GBP_EUR,GBP,EUR,1.188911,manual_uploaded_rates,manual
GBP_INR-2025-07-03,2025-07-03,GBP_INR,GBP,INR,109.2115,manual_uploaded_rates,manual
USD_INR-2025-07-03,2025-07-03,USD_INR,USD,INR,84.0949,manual_uploaded_rates,manual
EUR_INR-2025-07-03,2025-07-03,EUR_INR,EUR,INR,92.5074,manual_uploaded_rates,manual
GBP_USD-2025-07-03,2025-07-03,GBP_USD,GBP,USD,1.299657,manual_uploaded_rates,manual
EUR_GBP-2025-07-03,2025-07-03,EUR_GBP,EUR,GBP,0.846289,manual_uploaded_rates,manual
EUR_USD-2025-07-03,2025-07-03,EUR_USD,EUR,USD,1.09816,manual_uploaded_rates,manual
USD_GBP-2025-07-03,2025-07-03,USD_GBP,USD,GBP,0.785839,manual_uploaded_rates,manual
GBP_EUR-2025-07-03,2025-07-03,GBP_EUR,GBP,EUR,1.188834,manual_uploaded_rates,manual
GBP_INR-2025-07-04,2025-07-04,GBP_INR,GBP,INR,109.2012,manual_uploaded_rates,manual
USD_INR-2025-07-04,2025-07-04,USD_INR,USD,INR,84.087,manual_uploaded_rates,manual
EUR_INR-2025-07-04,2025-07-04,EUR_INR,EUR,INR,92.4987,manual_uploaded_rates,manual
GBP_USD-2025-07-04,2025-07-04,GBP_USD,GBP,USD,1.299535,manual_uploaded_rates,manual
EUR_GBP-2025-07-04,2025-07-04,EUR_GBP,EUR,GBP,0.846209,manual_uploaded_rates,manual
EUR_USD-2025-07-04,2025-07-04,EUR_USD,EUR,USD,1.098057,manual_uploaded_rates,manual
USD_GBP-2025-07-04,2025-07-04,USD_GBP,USD,GBP,0.785765,manual_uploaded_rates,manual
GBP_EUR-2025-07-04,2025-07-04,GBP_EUR,GBP,EUR,1.188722,manual_uploaded_rates,manual
GBP_INR-2025-07-05,2025-07-05,GBP_INR,GBP,INR,109.1869,manual_uploaded_rates,manual
USD_INR-2025-07-05,2025-07-05,USD_INR,USD,INR,84.076,manual_uploaded_rates,manual
EUR_INR-2025-07-05,2025-07-05,EUR_INR,EUR,INR,92.4866,manual_uploaded_rates,manual
GBP_USD-2025-07-05,2025-07-05,GBP_USD,GBP,USD,1.299365,manual_uploaded_rates,manual
EUR_GBP-2025-07-05,2025-07-05,EUR_GBP,EUR,GBP,0.846098,manual_uploaded_rates,manual
EUR_USD-2025-07-05,2025-07-05,EUR_USD,EUR,USD,1.097913,manual_uploaded_rates,manual
USD_GBP-2025-07-05,2025-07-05,USD_GBP,USD,GBP,0.785662,manual_uploaded_rates,manual
GBP_EUR-2025-07-05,2025-07-05,GBP_EUR,GBP,EUR,1.188566,manual_uploaded_rates,manual
GBP_INR-2025-07-06,2025-07-06,GBP_INR,GBP,INR,109.168,manual_uploaded_rates,manual
USD_INR-2025-07-06,2025-07-06,USD_INR,USD,INR,84.0614,manual_uploaded_rates,manual
EUR_INR-2025-07-06,2025-07-06,EUR_INR,EUR,INR,92.4705,manual_uploaded_rates,manual
GBP_USD-2025-07-06,2025-07-06,GBP_USD,GBP,USD,1.299139,manual_uploaded_rates,manual
EUR_GBP-2025-07-06,2025-07-06,EUR_GBP,EUR,GBP,0.845951,manual_uploaded_rates,manual
EUR_USD-2025-07-06,2025-07-06,EUR_USD,EUR,USD,1.097722,manual_uploaded_rates,manual
USD_GBP-2025-07-06,2025-07-06,USD_GBP,USD,GBP,0.785526,manual_uploaded_rates,manual
GBP_EUR-2025-07-06,2025-07-06,GBP_EUR,GBP,EUR,1.18836,manual_uploaded_rates,manual
GBP_INR-2025-07-07,2025-07-07,GBP_INR,GBP,INR,109.1437,manual_uploaded_rates,manual
USD_INR-2025-07-07,2025-07-07,USD_INR,USD,INR,84.0427,manual_uploaded_rates,manual
EUR_INR-2025-07-07,2025-07-07,EUR_INR,EUR,INR,92.45,manual_uploaded_rates,manual
GBP_USD-2025-07-07,2025-07-07,GBP_USD,GBP,USD,1.298851,manual_uploaded_rates,manual
EUR_GBP-2025-07-07,2025-07-07,EUR_GBP,EUR,GBP,0.845763,manual_uploaded_rates,manual
EUR_USD-2025-07-07,2025-07-07,EUR_USD,EUR,USD,1.097479,manual_uploaded_rates,manual
USD_GBP-2025-07-07,2025-07-07,USD_GBP,USD,GBP,0.785352,manual_uploaded_rates,manual
GBP_EUR-2025-07-07,2025-07-07,GBP_EUR,GBP,EUR,1.188096,manual_uploaded_rates,manual
GBP_INR-2025-07-08,2025-07-08,GBP_INR,GBP,INR,109.1137,manual_uploaded_rates,manual
USD_INR-2025-07-08,2025-07-08,USD_INR,USD,INR,84.0196,manual_uploaded_rates,manual
EUR_INR-2025-07-08,2025-07-08,EUR_INR,EUR,INR,92.4245,manual_uploaded_rates,manual
GBP_USD-2025-07-08,2025-07-08,GBP_USD,GBP,USD,1.298493,manual_uploaded_rates,manual
EUR_GBP-2025-07-08,2025-07-08,EUR_GBP,EUR,GBP,0.845531,manual_uploaded_rates,manual
EUR_USD-2025-07-08,2025-07-08,EUR_USD,EUR,USD,1.097177,manual_uploaded_rates,manual
USD_GBP-2025-07-08,2025-07-08,USD_GBP,USD,GBP,0.785135,manual_uploaded_rates,manual
GBP_EUR-2025-07-08,2025-07-08,GBP_EUR,GBP,EUR,1.187769,manual_uploaded_rates,manual
GBP_INR-2025-07-09,2025-07-09,GBP_INR,GBP,INR,109.0775,manual_uploaded_rates,manual
USD_INR-2025-07-09,2025-07-09,USD_INR,USD,INR,83.9917,manual_uploaded_rates,manual
EUR_INR-2025-07-09,2025-07-09,EUR_INR,EUR,INR,92.3938,manual_uploaded_rates,manual
GBP_USD-2025-07-09,2025-07-09,GBP_USD,GBP,USD,1.298062,manual_uploaded_rates,manual
EUR_GBP-2025-07-09,2025-07-09,EUR_GBP,EUR,GBP,0.84525,manual_uploaded_rates,manual
EUR_USD-2025-07-09,2025-07-09,EUR_USD,EUR,USD,1.096812,manual_uploaded_rates,manual
USD_GBP-2025-07-09,2025-07-09,USD_GBP,USD,GBP,0.784875,manual_uploaded_rates,manual
GBP_EUR-2025-07-09,2025-07-09,GBP_EUR,GBP,EUR,1.187375,manual_uploaded_rates,manual
GBP_INR-2025-07-10,2025-07-10,GBP_INR,GBP,INR,109.0347,manual_uploaded_rates,manual
USD_INR-2025-07-10,2025-07-10,USD_INR,USD,INR,83.9588,manual_uploaded_rates,manual
EUR_INR-2025-07-10,2025-07-10,EUR_INR,EUR,INR,92.3576,manual_uploaded_rates,manual
GBP_USD-2025-07-10,2025-07-10,GBP_USD,GBP,USD,1.297554,manual_uploaded_rates,manual
EUR_GBP-2025-07-10,2025-07-10,EUR_GBP,EUR,GBP,0.844919,manual_uploaded_rates,manual
EUR_USD-2025-07-10,2025-07-10,EUR_USD,EUR,USD,1.096382,manual_uploaded_rates,manual
USD_GBP-2025-07-10,2025-07-10,USD_GBP,USD,GBP,0.784567,manual_uploaded_rates,manual
GBP_EUR-2025-07-10,2025-07-10,GBP_EUR,GBP,EUR,1.186909,manual_uploaded_rates,manual
GBP_INR-2025-07-11,2025-07-11,GBP_INR,GBP,INR,108.9853,manual_uploaded_rates,manual
USD_INR-2025-07-11,2025-07-11,USD_INR,USD,INR,83.9207,manual_uploaded_rates,manual
EUR_INR-2025-07-11,2025-07-11,EUR_INR,EUR,INR,92.3158,manual_uploaded_rates,manual
GBP_USD-2025-07-11,2025-07-11,GBP_USD,GBP,USD,1.296966,manual_uploaded_rates,manual
EUR_GBP-2025-07-11,2025-07-11,EUR_GBP,EUR,GBP,0.844536,manual_uploaded_rates,manual
EUR_USD-2025-07-11,2025-07-11,EUR_USD,EUR,USD,1.095886,manual_uploaded_rates,manual
USD_GBP-2025-07-11,2025-07-11,USD_GBP,USD,GBP,0.784212,manual_uploaded_rates,manual
GBP_EUR-2025-07-11,2025-07-11,GBP_EUR,GBP,EUR,1.186372,manual_uploaded_rates,manual
GBP_INR-2025-07-12,2025-07-12,GBP_INR,GBP,INR,108.9293,manual_uploaded_rates,manual
USD_INR-2025-07-12,2025-07-12,USD_INR,USD,INR,83.8775,manual_uploaded_rates,manual
EUR_INR-2025-07-12,2025-07-12,EUR_INR,EUR,INR,92.2683,manual_uploaded_rates,manual
GBP_USD-2025-07-12,2025-07-12,GBP_USD,GBP,USD,1.296298,manual_uploaded_rates,manual
EUR_GBP-2025-07-12,2025-07-12,EUR_GBP,EUR,GBP,0.844101,manual_uploaded_rates,manual
EUR_USD-2025-07-12,2025-07-12,EUR_USD,EUR,USD,1.095322,manual_uploaded_rates,manual
USD_GBP-2025-07-12,2025-07-12,USD_GBP,USD,GBP,0.783808,manual_uploaded_rates,manual
GBP_EUR-2025-07-12,2025-07-12,GBP_EUR,GBP,EUR,1.185761,manual_uploaded_rates,manual
GBP_INR-2025-07-13,2025-07-13,GBP_INR,GBP,INR,108.8666,manual_uploaded_rates,manual
USD_INR-2025-07-13,2025-07-13,USD_INR,USD,INR,83.8293,manual_uploaded_rates,manual
EUR_INR-2025-07-13,2025-07-13,EUR_INR,EUR,INR,92.2152,manual_uploaded_rates,manual
GBP_USD-2025-07-13,2025-07-13,GBP_USD,GBP,USD,1.295552,manual_uploaded_rates,manual
EUR_GBP-2025-07-13,2025-07-13,EUR_GBP,EUR,GBP,0.843615,manual_uploaded_rates,manual
EUR_USD-2025-07-13,2025-07-13,EUR_USD,EUR,USD,1.094691,manual_uploaded_rates,manual
USD_GBP-2025-07-13,2025-07-13,USD_GBP,USD,GBP,0.783357,manual_uploaded_rates,manual
GBP_EUR-2025-07-13,2025-07-13,GBP_EUR,GBP,EUR,1.185079,manual_uploaded_rates,manual
GBP_INR-2025-07-14,2025-07-14,GBP_INR,GBP,INR,108.7975,manual_uploaded_rates,manual
USD_INR-2025-07-14,2025-07-14,USD_INR,USD,INR,83.7761,manual_uploaded_rates,manual
EUR_INR-2025-07-14,2025-07-14,EUR_INR,EUR,INR,92.1567,manual_uploaded_rates,manual
GBP_USD-2025-07-14,2025-07-14,GBP_USD,GBP,USD,1.29473,manual_uploaded_rates,manual
EUR_GBP-2025-07-14,2025-07-14,EUR_GBP,EUR,GBP,0.84308,manual_uploaded_rates,manual
EUR_USD-2025-07-14,2025-07-14,EUR_USD,EUR,USD,1.093997,manual_uploaded_rates,manual
USD_GBP-2025-07-14,2025-07-14,USD_GBP,USD,GBP,0.78286,manual_uploaded_rates,manual
GBP_EUR-2025-07-14,2025-07-14,GBP_EUR,GBP,EUR,1.184327,manual_uploaded_rates,manual
GBP_INR-2025-07-15,2025-07-15,GBP_INR,GBP,INR,108.7224,manual_uploaded_rates,manual
USD_INR-2025-07-15,2025-07-15,USD_INR,USD,INR,83.7183,manual_uploaded_rates,manual
EUR_INR-2025-07-15,2025-07-15,EUR_INR,EUR,INR,92.0931,manual_uploaded_rates,manual
GBP_USD-2025-07-15,2025-07-15,GBP_USD,GBP,USD,1.293837,manual_uploaded_rates,manual
EUR_GBP-2025-07-15,2025-07-15,EUR_GBP,EUR,GBP,0.842498,manual_uploaded_rates,manual
EUR_USD-2025-07-15,2025-07-15,EUR_USD,EUR,USD,1.093242,manual_uploaded_rates,manual
USD_GBP-2025-07-15,2025-07-15,USD_GBP,USD,GBP,0.78232,manual_uploaded_rates,manual
GBP_EUR-2025-07-15,2025-07-15,GBP_EUR,GBP,EUR,1.18351,manual_uploaded_rates,manual
GBP_INR-2025-07-16,2025-07-16,GBP_INR,GBP,INR,108.6418,manual_uploaded_rates,manual
USD_INR-2025-07-16,2025-07-16,USD_INR,USD,INR,83.6562,manual_uploaded_rates,manual
EUR_INR-2025-07-16,2025-07-16,EUR_INR,EUR,INR,92.0248,manual_uploaded_rates,manual
GBP_USD-2025-07-16,2025-07-16,GBP_USD,GBP,USD,1.292877,manual_uploaded_rates,manual
EUR_GBP-2025-07-16,2025-07-16,EUR_GBP,EUR,GBP,0.841874,manual_uploaded_rates,manual
EUR_USD-2025-07-16,2025-07-16,EUR_USD,EUR,USD,1.092431,manual_uploaded_rates,manual
USD_GBP-2025-07-16,2025-07-16,USD_GBP,USD,GBP,0.78174,manual_uploaded_rates,manual
GBP_EUR-2025-07-16,2025-07-16,GBP_EUR,GBP,EUR,1.182632,manual_uploaded_rates,manual
GBP_INR-2025-07-17,2025-07-17,GBP_INR,GBP,INR,108.5562,manual_uploaded_rates,manual
USD_INR-2025-07-17,2025-07-17,USD_INR,USD,INR,83.5903,manual_uploaded_rates,manual
EUR_INR-2025-07-17,2025-07-17,EUR_INR,EUR,INR,91.9523,manual_uploaded_rates,manual
GBP_USD-2025-07-17,2025-07-17,GBP_USD,GBP,USD,1.291859,manual_uploaded_rates,manual
EUR_GBP-2025-07-17,2025-07-17,EUR_GBP,EUR,GBP,0.84121,manual_uploaded_rates,manual
EUR_USD-2025-07-17,2025-07-17,EUR_USD,EUR,USD,1.091571,manual_uploaded_rates,manual
USD_GBP-2025-07-17,2025-07-17,USD_GBP,USD,GBP,0.781124,manual_uploaded_rates,manual
GBP_EUR-2025-07-17,2025-07-17,GBP_EUR,GBP,EUR,1.1817,manual_uploaded_rates,manual
GBP_INR-2025-07-18,2025-07-18,GBP_INR,GBP,INR,108.4664,manual_uploaded_rates,manual
USD_INR-2025-07-18,2025-07-18,USD_INR,USD,INR,83.5211,manual_uploaded_rates,manual
EUR_INR-2025-07-18,2025-07-18,EUR_INR,EUR,INR,91.8762,manual_uploaded_rates,manual
GBP_USD-2025-07-18,2025-07-18,GBP_USD,GBP,USD,1.29079,manual_uploaded_rates,manual
EUR_GBP-2025-07-18,2025-07-18,EUR_GBP,EUR,GBP,0.840515,manual_uploaded_rates,manual
EUR_USD-2025-07-18,2025-07-18,EUR_USD,EUR,USD,1.090668,manual_uploaded_rates,manual
USD_GBP-2025-07-18,2025-07-18,USD_GBP,USD,GBP,0.780478,manual_uploaded_rates,manual
GBP_EUR-2025-07-18,2025-07-18,GBP_EUR,GBP,EUR,1.180723,manual_uploaded_rates,manual
GBP_INR-2025-07-19,2025-07-19,GBP_INR,GBP,INR,108.3732,manual_uploaded_rates,manual
USD_INR-2025-07-19,2025-07-19,USD_INR,USD,INR,83.4493,manual_uploaded_rates,manual
EUR_INR-2025-07-19,2025-07-19,EUR_INR,EUR,INR,91.7973,manual_uploaded_rates,manual
GBP_USD-2025-07-19,2025-07-19,GBP_USD,GBP,USD,1.28968,manual_uploaded_rates,manual
EUR_GBP-2025-07-19,2025-07-19,EUR_GBP,EUR,GBP,0.839792,manual_uploaded_rates,manual
EUR_USD-2025-07-19,2025-07-19,EUR_USD,EUR,USD,1.08973,manual_uploaded_rates,manual
USD_GBP-2025-07-19,2025-07-19,USD_GBP,USD,GBP,0.779807,manual_uploaded_rates,manual
GBP_EUR-2025-07-19,2025-07-19,GBP_EUR,GBP,EUR,1.179708,manual_uploaded_rates,manual
GBP_INR-2025-07-20,2025-07-20,GBP_INR,GBP,INR,108.2773,manual_uploaded_rates,manual
USD_INR-2025-07-20,2025-07-20,USD_INR,USD,INR,83.3755,manual_uploaded_rates,manual
EUR_INR-2025-07-20,2025-07-20,EUR_INR,EUR,INR,91.7161,manual_uploaded_rates,manual
GBP_USD-2025-07-20,2025-07-20,GBP_USD,GBP,USD,1.28854,manual_uploaded_rates,manual
EUR_GBP-2025-07-20,2025-07-20,EUR_GBP,EUR,GBP,0.839049,manual_uploaded_rates,manual
EUR_USD-2025-07-20,2025-07-20,EUR_USD,EUR,USD,1.088767,manual_uploaded_rates,manual
USD_GBP-2025-07-20,2025-07-20,USD_GBP,USD,GBP,0.779117,manual_uploaded_rates,manual
GBP_EUR-2025-07-20,2025-07-20,GBP_EUR,GBP,EUR,1.178665,manual_uploaded_rates,manual
GBP_INR-2025-07-21,2025-07-21,GBP_INR,GBP,INR,108.1799,manual_uploaded_rates,manual
USD_INR-2025-07-21,2025-07-21,USD_INR,USD,INR,83.3005,manual_uploaded_rates,manual
EUR_INR-2025-07-21,2025-07-21,EUR_INR,EUR,INR,91.6336,manual_uploaded_rates,manual
GBP_USD-2025-07-21,2025-07-21,GBP_USD,GBP,USD,1.287381,manual_uploaded_rates,manual
EUR_GBP-2025-07-21,2025-07-21,EUR_GBP,EUR,GBP,0.838294,manual_uploaded_rates,manual
EUR_USD-2025-07-21,2025-07-21,EUR_USD,EUR,USD,1.087787,manual_uploaded_rates,manual
USD_GBP-2025-07-21,2025-07-21,USD_GBP,USD,GBP,0.778416,manual_uploaded_rates,manual
GBP_EUR-2025-07-21,2025-07-21,GBP_EUR,GBP,EUR,1.177604,manual_uploaded_rates,manual
GBP_INR-2025-07-22,2025-07-22,GBP_INR,GBP,INR,108.0818,manual_uploaded_rates,manual
USD_INR-2025-07-22,2025-07-22,USD_INR,USD,INR,83.225,manual_uploaded_rates,manual
EUR_INR-2025-07-22,2025-07-22,EUR_INR,EUR,INR,91.5505,manual_uploaded_rates,manual
GBP_USD-2025-07-22,2025-07-22,GBP_USD,GBP,USD,1.286213,manual_uploaded_rates,manual
EUR_GBP-2025-07-22,2025-07-22,EUR_GBP,EUR,GBP,0.837534,manual_uploaded_rates,manual
EUR_USD-2025-07-22,2025-07-22,EUR_USD,EUR,USD,1.0868,manual_uploaded_rates,manual
USD_GBP-2025-07-22,2025-07-22,USD_GBP,USD,GBP,0.77771,manual_uploaded_rates,manual
GBP_EUR-2025-07-22,2025-07-22,GBP_EUR,GBP,EUR,1.176536,manual_uploaded_rates,manual
GBP_INR-2025-07-23,2025-07-23,GBP_INR,GBP,INR,107.9841,manual_uploaded_rates,manual
USD_INR-2025-07-23,2025-07-23,USD_INR,USD,INR,83.1497,manual_uploaded_rates,manual
EUR_INR-2025-07-23,2025-07-23,EUR_INR,EUR,INR,91.4677,manual_uploaded_rates,manual
GBP_USD-2025-07-23,2025-07-23,GBP_USD,GBP,USD,1.28505,manual_uploaded_rates,manual
EUR_GBP-2025-07-23,2025-07-23,EUR_GBP,EUR,GBP,0.836777,manual_uploaded_rates,manual
EUR_USD-2025-07-23,2025-07-23,EUR_USD,EUR,USD,1.085818,manual_uploaded_rates,manual
USD_GBP-2025-07-23,2025-07-23,USD_GBP,USD,GBP,0.777007,manual_uploaded_rates,manual
